,TubID,LizardID,Treatment,Date,Time,Trial,Correct,Choose.only.correct.dish,Latency
455,7,1468504,C,11/19/2015,Morning,15,1,0,589
456,7,1468504,C,11/19/2015,Afternoon,16,0,0,NA
457,7,1468504,C,11/20/2015,Morning,17,1,0,426
458,7,1468504,C,11/20/2015,Afternoon,18,1,0,777
459,7,1468504,C,11/21/2015,Morning,19,1,0,431
460,7,1468504,C,11/21/2015,Afternoon,20,1,0,797
461,8,3371239,C,11/12/2015,Morning,1,0,0,NA
462,8,3371239,C,11/12/2015,Afternoon,2,1,0,282
463,8,3371239,C,11/13/2015,Morning,3,0,0,NA
464,8,3371239,C,11/13/2015,Afternoon,4,1,0,568
465,8,3371239,C,11/14/2015,Morning,5,1,0,334
466,8,3371239,C,11/14/2015,Afternoon,6,1,0,254
467,8,3371239,C,11/15/2015,Morning,7,0,0,NA
468,8,3371239,C,11/15/2015,Afternoon,8,1,0,2120
469,8,3371239,C,11/16/2015,Morning,9,0,0,NA
470,8,3371239,C,11/16/2015,Afternoon,10,0,0,NA
471,8,3371239,C,11/17/2015,Morning,11,1,0,289
472,8,3371239,C,11/17/2015,Afternoon,12,1,0,550
473,8,3371239,C,11/18/2015,Morning,13,0,0,NA
474,8,3371239,C,11/18/2015,Afternoon,14,1,0,2153
475,8,3371239,C,11/19/2015,Morning,15,0,0,NA
476,8,3371239,C,11/19/2015,Afternoon,16,NA,NA,NA
477,8,3371239,C,11/20/2015,Morning,17,1,0,171
478,8,3371239,C,11/20/2015,Afternoon,18,0,0,NA
479,8,3371239,C,11/21/2015,Morning,19,0,0,NA
480,8,3371239,C,11/21/2015,Afternoon,20,0,0,NA
481,9,1468529,C,11/12/2015,Morning,1,1,0,104
482,9,1468529,C,11/12/2015,Afternoon,2,1,0,149
483,9,1468529,C,11/13/2015,Morning,3,1,0,89
484,9,1468529,C,11/13/2015,Afternoon,4,0,0,NA
485,9,1468529,C,11/14/2015,Morning,5,0,0,NA
486,9,1468529,C,11/14/2015,Afternoon,6,0,0,NA
487,9,1468529,C,11/15/2015,Morning,7,1,0,185
488,9,1468529,C,11/15/2015,Afternoon,8,1,1,135
489,9,1468529,C,11/16/2015,Morning,9,0,0,NA
490,9,1468529,C,11/16/2015,Afternoon,10,0,0,NA
491,9,1468529,C,11/17/2015,Morning,11,1,0,1386
492,9,1468529,C,11/17/2015,Afternoon,12,0,0,NA
493,9,1468529,C,11/18/2015,Morning,13,1,0,455
494,9,1468529,C,11/18/2015,Afternoon,14,0,0,NA
495,9,1468529,C,11/19/2015,Morning,15,1,0,1226
496,9,1468529,C,11/19/2015,Afternoon,16,1,0,777
497,9,1468529,C,11/20/2015,Morning,17,1,0,195
498,9,1468529,C,11/20/2015,Afternoon,18,0,0,NA
499,9,1468529,C,11/21/2015,Morning,19,0,0,NA
500,9,1468529,C,11/21/2015,Afternoon,20,1,0,873
501,10,3371916,C,11/12/2015,Morning,1,0,0,NA
502,10,3371916,C,11/12/2015,Afternoon,2,1,0,133
503,10,3371916,C,11/13/2015,Morning,3,0,0,NA
504,10,3371916,C,11/13/2015,Afternoon,4,1,0,366
505,10,3371916,C,11/14/2015,Morning,5,1,0,130
506,10,3371916,C,11/14/2015,Afternoon,6,1,0,123
507,10,3371916,C,11/15/2015,Morning,7,0,0,NA
508,10,3371916,C,11/15/2015,Afternoon,8,0,0,NA
509,10,3371916,C,11/16/2015,Morning,9,0,0,NA
510,10,3371916,C,11/16/2015,Afternoon,10,1,0,159
511,10,3371916,C,11/17/2015,Morning,11,0,0,NA
512,10,3371916,C,11/17/2015,Afternoon,12,1,0,641
513,10,3371916,C,11/18/2015,Morning,13,1,0,436
514,10,3371916,C,11/18/2015,Afternoon,14,1,0,535
515,10,3371916,C,11/19/2015,Morning,15,0,0,NA
516,10,3371916,C,11/19/2015,Afternoon,16,1,0,349
517,10,3371916,C,11/20/2015,Morning,17,1,0,137
518,10,3371916,C,11/20/2015,Afternoon,18,1,0,84
519,10,3371916,C,11/21/2015,Morning,19,0,0,NA
520,10,3371916,C,11/21/2015,Afternoon,20,1,0,160
521,11,1468538,C,11/12/2015,Morning,1,0,0,NA
522,11,1468538,C,11/12/2015,Afternoon,2,1,0,710
523,11,1468538,C,11/13/2015,Morning,3,1,0,314
524,11,1468538,C,11/13/2015,Afternoon,4,0,0,NA
525,11,1468538,C,11/14/2015,Morning,5,0,0,NA
526,11,1468538,C,11/14/2015,Afternoon,6,1,0,1424
527,11,1468538,C,11/15/2015,Morning,7,0,0,NA
528,11,1468538,C,11/15/2015,Afternoon,8,0,0,NA
529,11,1468538,C,11/16/2015,Morning,9,1,0,3434
530,11,1468538,C,11/16/2015,Afternoon,10,0,0,NA
531,11,1468538,C,11/17/2015,Morning,11,1,0,2724
532,11,1468538,C,11/17/2015,Afternoon,12,1,0,1100
533,11,1468538,C,11/18/2015,Morning,13,0,0,NA
534,11,1468538,C,11/18/2015,Afternoon,14,NA,NA,NA
535,11,1468538,C,11/19/2015,Morning,15,0,0,NA
536,11,1468538,C,11/19/2015,Afternoon,16,0,0,NA
537,11,1468538,C,11/20/2015,Morning,17,NA,NA,NA
538,11,1468538,C,11/20/2015,Afternoon,18,0,0,NA
539,11,1468538,C,11/21/2015,Morning,19,1,0,798
540,11,1468538,C,11/21/2015,Afternoon,20,0,0,NA
541,12,1468516,C,11/12/2015,Morning,1,1,0,18
542,12,1468516,C,11/12/2015,Afternoon,2,0,0,NA
543,12,1468516,C,11/13/2015,Morning,3,1,0,88
544,12,1468516,C,11/13/2015,Afternoon,4,1,0,126
545,12,1468516,C,11/14/2015,Morning,5,1,0,17
546,12,1468516,C,11/14/2015,Afternoon,6,1,0,69
547,12,1468516,C,11/15/2015,Morning,7,1,0,145
548,12,1468516,C,11/15/2015,Afternoon,8,1,0,86
549,12,1468516,C,11/16/2015,Morning,9,1,0,177
550,12,1468516,C,11/16/2015,Afternoon,10,1,0,55
551,12,1468516,C,11/17/2015,Morning,11,0,0,NA
552,12,1468516,C,11/17/2015,Afternoon,12,0,0,NA
553,12,1468516,C,11/18/2015,Morning,13,1,0,372
554,12,1468516,C,11/18/2015,Afternoon,14,0,0,NA
555,12,1468516,C,11/19/2015,Morning,15,0,0,NA
556,12,1468516,C,11/19/2015,Afternoon,16,0,0,NA
557,12,1468516,C,11/20/2015,Morning,17,0,0,NA
558,12,1468516,C,11/20/2015,Afternoon,18,1,0,1890
559,12,1468516,C,11/21/2015,Morning,19,0,0,NA
560,12,1468516,C,11/21/2015,Afternoon,20,0,0,NA
