"","LizardID","Batch","TubID","Treatment","Date","Time","Trial","Correct","Choose.only.correct.dish","Latency","lt","learnt"
"110","1468509","1",8,"1",2015-10-26,"Morning",11,1,0,273,1,0
"111","1468510","1",6,"1",2015-09-15,"Afternoon",10,1,1,1966,0,1
"112","1468510","1",6,"1",2015-09-16,"Morning",11,1,0,135,0,1
"113","1468510","1",6,"1",2015-09-07,"Afternoon",1,0,0,NA,1,1
"114","1468510","1",6,"1",2015-09-17,"Afternoon",13,1,0,421,0,1
"115","1468510","1",6,"1",2015-09-17,"Morning",12,0,0,NA,0,1
"116","1468510","1",6,"1",2015-09-15,"Morning",9,1,0,654,1,1
"117","1468510","1",6,"1",2015-09-08,"Morning",2,0,0,NA,1,1
"118","1468510","1",6,"1",2015-09-09,"Morning",4,1,1,1657,1,1
"119","1468510","1",6,"1",2015-09-10,"Afternoon",6,1,1,787,1,1
"120","1468510","1",6,"1",2015-09-08,"Afternoon",3,1,1,1544,1,1
"121","1468510","1",6,"1",2015-09-18,"Morning",14,1,0,402,0,1
"122","1468510","1",6,"1",2015-09-11,"Morning",7,1,1,488,1,1
"123","1468510","1",6,"1",2015-09-14,"Morning",8,1,0,1083,1,1
"124","1468510","1",6,"1",2015-09-10,"Morning",5,1,1,784,1,1
"125","1468515","1",10,"1",2015-09-08,"Morning",2,1,0,55,1,1
"126","1468515","1",10,"1",2015-09-09,"Afternoon",5,1,1,89,1,1
"127","1468515","1",10,"1",2015-09-16,"Morning",14,1,0,66,0,1
"128","1468515","1",10,"1",2015-09-08,"Afternoon",3,1,0,125,1,1
"129","1468515","1",10,"1",2015-09-07,"Morning",1,1,0,58,1,1
"130","1468515","1",10,"1",2015-09-10,"Morning",6,0,0,NA,1,1
"131","1468515","1",10,"1",2015-09-10,"Afternoon",7,1,0,181,1,1
"132","1468515","1",10,"1",2015-09-17,"Morning",15,1,0,194,0,1
"133","1468515","1",10,"1",2015-09-11,"Morning",8,1,0,64,1,1
"134","1468515","1",10,"1",2015-09-09,"Morning",4,1,0,51,1,1
"135","1468515","1",10,"1",2015-09-14,"Morning",10,1,0,82,0,1
"136","1468515","1",10,"1",2015-09-15,"Afternoon",13,1,1,53,0,1
"137","1468515","1",10,"1",2015-09-15,"Morning",12,1,0,116,0,1
"138","1468515","1",10,"1",2015-09-18,"Afternoon",18,1,0,185,0,1
"139","1468515","1",10,"1",2015-09-17,"Afternoon",16,0,0,NA,0,1
"140","1468515","1",10,"1",2015-09-11,"Afternoon",9,0,0,NA,0,1
"141","1468515","1",10,"1",2015-09-14,"Afternoon",11,1,0,105,0,1
"142","1468515","1",10,"1",2015-09-18,"Morning",17,1,0,71,0,1
"143","1468516","2",12,"0",2015-11-15,"Afternoon",8,1,0,86,1,1
"144","1468516","2",12,"0",2015-11-12,"Afternoon",2,0,0,NA,1,1
"145","1468516","2",12,"0",2015-11-12,"Morning",1,1,0,18,1,1
"146","1468516","2",12,"0",2015-11-13,"Afternoon",4,1,0,126,1,1
"147","1468516","2",12,"0",2015-11-13,"Morning",3,1,0,88,1,1
"148","1468516","2",12,"0",2015-11-14,"Afternoon",6,1,0,69,1,1
"149","1468516","2",12,"0",2015-11-14,"Morning",5,1,0,17,1,1
"150","1468516","2",12,"0",2015-11-21,"Morning",19,0,0,NA,0,1
"151","1468516","2",12,"0",2015-11-15,"Morning",7,1,0,145,1,1
"152","1468516","2",12,"0",2015-11-16,"Afternoon",10,1,0,55,0,1
"153","1468516","2",12,"0",2015-11-16,"Morning",9,1,0,177,0,1
"154","1468516","2",12,"0",2015-11-17,"Afternoon",12,0,0,NA,0,1
"155","1468516","2",12,"0",2015-11-17,"Morning",11,0,0,NA,0,1
"156","1468516","2",12,"0",2015-11-18,"Afternoon",14,0,0,NA,0,1
"157","1468516","2",12,"0",2015-11-18,"Morning",13,1,0,372,0,1
"158","1468516","2",12,"0",2015-11-19,"Afternoon",16,0,0,NA,0,1
"159","1468516","2",12,"0",2015-11-19,"Morning",15,0,0,NA,0,1
"160","1468516","2",12,"0",2015-11-20,"Afternoon",18,1,0,1890,0,1
"161","1468516","2",12,"0",2015-11-20,"Morning",17,0,0,NA,0,1
"162","1468516","2",12,"0",2015-11-21,"Afternoon",20,0,0,NA,0,1
"163","1468529","2",9,"0",2015-11-13,"Afternoon",4,0,0,NA,1,0
"164","1468529","2",9,"0",2015-11-13,"Morning",3,1,0,89,1,0
"165","1468529","2",9,"0",2015-11-21,"Afternoon",20,1,0,873,1,0
"166","1468529","2",9,"0",2015-11-21,"Morning",19,0,0,NA,1,0
"167","1468529","2",9,"0",2015-11-14,"Afternoon",6,0,0,NA,1,0
"168","1468529","2",9,"0",2015-11-14,"Morning",5,0,0,NA,1,0
"169","1468529","2",9,"0",2015-11-12,"Morning",1,1,0,104,1,0
"170","1468529","2",9,"0",2015-11-18,"Morning",13,1,0,455,1,0
"171","1468529","2",9,"0",2015-11-19,"Afternoon",16,1,0,777,1,0
"172","1468529","2",9,"0",2015-11-19,"Morning",15,1,0,1226,1,0
"173","1468529","2",9,"0",2015-11-20,"Afternoon",18,0,0,NA,1,0
"174","1468529","2",9,"0",2015-11-20,"Morning",17,1,0,195,1,0
"175","1468529","2",9,"0",2015-11-16,"Morning",9,0,0,NA,1,0
"176","1468529","2",9,"0",2015-11-15,"Afternoon",8,1,1,135,1,0
"177","1468529","2",9,"0",2015-11-15,"Morning",7,1,0,185,1,0
"178","1468529","2",9,"0",2015-11-16,"Afternoon",10,0,0,NA,1,0
"179","1468529","2",9,"0",2015-11-18,"Afternoon",14,0,0,NA,1,0
"180","1468529","2",9,"0",2015-11-17,"Afternoon",12,0,0,NA,1,0
"181","1468529","2",9,"0",2015-11-12,"Afternoon",2,1,0,149,1,0
"182","1468529","2",9,"0",2015-11-17,"Morning",11,1,0,1386,1,0
"183","1468532","1",16,"0",2015-09-14,"Morning",11,1,0,44,1,0
"184","1468532","1",16,"0",2015-09-09,"Afternoon",6,0,0,NA,1,0
"185","1468532","1",16,"0",2015-09-18,"Morning",19,1,0,156,1,0
"186","1468532","1",16,"0",2015-09-11,"Morning",9,1,1,336,1,0
"187","1468532","1",16,"0",2015-09-18,"Afternoon",20,1,0,124,1,0
"188","1468532","1",16,"0",2015-09-14,"Afternoon",12,0,0,NA,1,0
"189","1468532","1",16,"0",2015-09-11,"Afternoon",10,0,0,NA,1,0
"190","1468532","1",16,"0",2015-09-17,"Afternoon",18,1,0,725,1,0
"191","1468532","1",16,"0",2015-09-08,"Afternoon",4,1,1,248,1,0
"192","1468532","1",16,"0",2015-09-10,"Afternoon",8,1,0,1141,1,0
"193","1468532","1",16,"0",2015-09-16,"Morning",15,0,0,NA,1,0
"194","1468532","1",16,"0",2015-09-08,"Morning",3,1,0,186,1,0
"195","1468532","1",16,"0",2015-09-07,"Afternoon",2,0,0,NA,1,0
"196","1468532","1",16,"0",2015-09-15,"Afternoon",14,0,0,NA,1,0
"197","1468532","1",16,"0",2015-09-10,"Morning",7,0,0,NA,1,0
"198","1468532","1",16,"0",2015-09-16,"Afternoon",16,1,0,546,1,0
"199","1468532","1",16,"0",2015-09-07,"Morning",1,0,0,NA,1,0
"200","1468532","1",16,"0",2015-09-15,"Morning",13,0,0,NA,1,0
"201","1468532","1",16,"0",2015-09-17,"Morning",17,0,0,NA,1,0
"202","1468532","1",16,"0",2015-09-09,"Morning",5,1,0,138,1,0
"203","1468535","1",12,"0",2015-09-07,"Morning",1,0,0,NA,1,0
"204","1468535","1",12,"0",2015-09-08,"Afternoon",4,1,0,165,1,0
"205","1468535","1",12,"0",2015-09-18,"Morning",19,0,0,NA,1,0
"206","1468535","1",12,"0",2015-09-11,"Afternoon",10,1,0,723,1,0
"207","1468535","1",12,"0",2015-09-10,"Afternoon",8,0,0,NA,1,0
"208","1468535","1",12,"0",2015-09-10,"Morning",7,0,0,NA,1,0
"209","1468535","1",12,"0",2015-09-14,"Morning",11,0,0,NA,1,0
"210","1468535","1",12,"0",2015-09-15,"Afternoon",14,1,0,188,1,0
"211","1468535","1",12,"0",2015-09-07,"Afternoon",2,0,0,NA,1,0
"212","1468535","1",12,"0",2015-09-14,"Afternoon",12,1,0,109,1,0
"213","1468535","1",12,"0",2015-09-17,"Morning",17,0,0,NA,1,0
"214","1468535","1",12,"0",2015-09-09,"Afternoon",6,1,0,189,1,0
"215","1468535","1",12,"0",2015-09-15,"Morning",13,1,0,71,1,0
"216","1468535","1",12,"0",2015-09-09,"Morning",5,1,0,53,1,0
"217","1468535","1",12,"0",2015-09-08,"Morning",3,1,0,61,1,0
"218","1468535","1",12,"0",2015-09-17,"Afternoon",18,0,0,NA,1,0
"219","1468535","1",12,"0",2015-09-11,"Morning",9,0,0,NA,1,0
"220","1468535","1",12,"0",2015-09-16,"Afternoon",16,1,0,110,1,0
"221","1468535","1",12,"0",2015-09-16,"Morning",15,0,0,NA,1,0
"222","1468538","2",11,"0",2015-11-12,"Afternoon",2,1,0,710,1,0
"223","1468538","2",11,"0",2015-11-12,"Morning",1,0,0,NA,1,0
"224","1468538","2",11,"0",2015-11-13,"Morning",3,1,0,314,1,0
"225","1468538","2",11,"0",2015-11-14,"Afternoon",6,1,0,1424,1,0
"226","1468538","2",11,"0",2015-11-14,"Morning",5,0,0,NA,1,0
"227","1468538","2",11,"0",2015-11-13,"Afternoon",4,0,0,NA,1,0
"228","1468538","2",11,"0",2015-11-15,"Morning",7,0,0,NA,1,0
"229","1468538","2",11,"0",2015-11-16,"Afternoon",10,0,0,NA,1,0
"230","1468538","2",11,"0",2015-11-16,"Morning",9,1,0,3434,1,0
"231","1468538","2",11,"0",2015-11-17,"Afternoon",12,1,0,1100,1,0
"232","1468538","2",11,"0",2015-11-17,"Morning",11,1,0,2724,1,0
"233","1468538","2",11,"0",2015-11-18,"Morning",13,0,0,NA,1,0
"234","1468538","2",11,"0",2015-11-21,"Afternoon",18,0,0,NA,1,0
"235","1468538","2",11,"0",2015-11-19,"Afternoon",15,0,0,NA,1,0
"236","1468538","2",11,"0",2015-11-19,"Morning",14,0,0,NA,1,0
"237","1468538","2",11,"0",2015-11-20,"Afternoon",16,0,0,NA,1,0
"238","1468538","2",11,"0",2015-11-21,"Morning",17,1,0,798,1,0
"239","1468538","2",11,"0",2015-11-15,"Afternoon",8,0,0,NA,1,0
"240","1468549","1",1,"1",2015-09-07,"Afternoon",2,0,0,NA,1,0
"241","1468549","1",1,"1",2015-09-07,"Morning",1,0,0,NA,1,0
"242","1468549","1",1,"1",2015-09-08,"Afternoon",4,1,0,1076,1,0
"243","1468549","1",1,"1",2015-09-08,"Morning",3,1,0,169,1,0
"244","1468549","1",1,"1",2015-09-09,"Afternoon",6,1,1,3506,1,0
"245","1468549","1",1,"1",2015-09-09,"Morning",5,1,1,227,1,0
"246","1468549","1",1,"1",2015-09-10,"Afternoon",8,1,1,956,1,0
"247","1468549","1",1,"1",2015-09-10,"Morning",7,1,0,457,1,0
"248","1468549","1",1,"1",2015-09-11,"Afternoon",10,0,0,NA,1,0
"249","1468549","1",1,"1",2015-09-11,"Morning",9,0,0,NA,1,0
"250","1468549","1",1,"1",2015-09-14,"Afternoon",12,1,0,783,1,0
"251","1468549","1",1,"1",2015-09-14,"Morning",11,0,0,NA,1,0
"252","1468549","1",1,"1",2015-09-15,"Afternoon",14,1,1,928,1,0
"253","1468549","1",1,"1",2015-09-15,"Morning",13,1,0,332,1,0
"254","1468549","1",1,"1",2015-09-16,"Afternoon",16,0,0,NA,1,0
"255","1468549","1",1,"1",2015-09-16,"Morning",15,1,1,1132,1,0
"256","1468549","1",1,"1",2015-09-17,"Afternoon",18,0,0,NA,1,0
"257","1468549","1",1,"1",2015-09-17,"Morning",17,1,0,850,1,0
"258","1468549","1",1,"1",2015-09-18,"Afternoon",20,1,0,669,1,0
"259","1468549","1",1,"1",2015-09-18,"Morning",19,1,0,243,1,0
"260","1469178","2",6,"0",2015-11-13,"Morning",3,0,0,NA,1,0
"261","1469178","2",6,"0",2015-11-14,"Afternoon",5,0,0,NA,1,0
"262","1469178","2",6,"0",2015-11-13,"Afternoon",4,0,0,NA,1,0
"263","1469178","2",6,"0",2015-11-20,"Afternoon",17,0,0,NA,1,0
"264","1469178","2",6,"0",2015-11-20,"Morning",16,0,0,NA,1,0
"265","1469178","2",6,"0",2015-11-21,"Afternoon",19,0,0,NA,1,0
"266","1469178","2",6,"0",2015-11-19,"Morning",14,0,0,NA,1,0
"267","1469178","2",6,"0",2015-11-12,"Afternoon",2,0,0,NA,1,0
"268","1469178","2",6,"0",2015-11-12,"Morning",1,0,0,NA,1,0
"269","1469178","2",6,"0",2015-11-16,"Afternoon",9,0,0,NA,1,0
"270","1469178","2",6,"0",2015-11-16,"Morning",8,1,0,1843,1,0
"271","1469178","2",6,"0",2015-11-15,"Afternoon",7,0,0,NA,1,0
"272","1469178","2",6,"0",2015-11-15,"Morning",6,0,0,NA,1,0
"273","1469178","2",6,"0",2015-11-18,"Afternoon",13,1,0,236,1,0
"274","1469178","2",6,"0",2015-11-18,"Morning",12,0,0,NA,1,0
"275","1469178","2",6,"0",2015-11-17,"Afternoon",11,0,0,NA,1,0
"276","1469178","2",6,"0",2015-11-17,"Morning",10,0,0,NA,1,0
"277","1469178","2",6,"0",2015-11-21,"Morning",18,0,0,NA,1,0
"278","1469178","2",6,"0",2015-11-19,"Afternoon",15,0,0,NA,1,0
"279","1469218","1",14,"0",2015-09-10,"Afternoon",8,1,0,185,1,1
"280","1469218","1",14,"0",2015-09-09,"Afternoon",6,1,0,147,1,1
"281","1469218","1",14,"0",2015-09-16,"Afternoon",16,1,0,293,0,1
"282","1469218","1",14,"0",2015-09-14,"Morning",11,1,0,321,1,1
"283","1469218","1",14,"0",2015-09-09,"Morning",5,0,0,NA,1,1
"284","1469218","1",14,"0",2015-09-10,"Morning",7,1,0,287,1,1
"285","1469218","1",14,"0",2015-09-07,"Morning",1,1,0,553,1,1
"286","1469218","1",14,"0",2015-09-08,"Morning",3,1,0,250,1,1
"287","1469218","1",14,"0",2015-09-15,"Afternoon",14,1,0,203,0,1
"288","1469218","1",14,"0",2015-09-15,"Morning",13,1,0,127,0,1
"289","1469218","1",14,"0",2015-09-18,"Morning",19,1,0,799,0,1
"290","1469218","1",14,"0",2015-09-11,"Afternoon",10,1,1,596,1,1
"291","1469218","1",14,"0",2015-09-17,"Morning",17,0,0,NA,0,1
"292","1469218","1",14,"0",2015-09-18,"Afternoon",20,1,0,130,0,1
"293","1469218","1",14,"0",2015-09-17,"Afternoon",18,1,0,138,0,1
"294","1469218","1",14,"0",2015-09-07,"Afternoon",2,0,0,NA,1,1
"295","1469218","1",14,"0",2015-09-11,"Morning",9,1,0,191,1,1
"296","1469218","1",14,"0",2015-09-14,"Afternoon",12,1,1,1003,1,1
"297","1469218","1",14,"0",2015-09-16,"Morning",15,1,0,150,0,1
"298","1469218","1",14,"0",2015-09-08,"Afternoon",4,0,0,NA,1,1
"299","1469222","2",3,"1",2015-11-16,"Afternoon",9,0,0,NA,1,0
"300","1469222","2",3,"1",2015-11-13,"Morning",3,1,0,255,1,1
"301","1469222","2",3,"1",2015-11-19,"Afternoon",15,1,0,1215,1,0
"302","1469222","2",3,"1",2015-11-15,"Afternoon",7,0,0,NA,1,1
"303","1469222","2",3,"1",2015-11-15,"Morning",6,1,0,1010,1,1
"304","1469222","2",3,"1",2015-11-21,"Morning",18,0,1,NA,1,0
"305","1469222","2",3,"1",2015-11-20,"Afternoon",17,0,0,NA,1,0
"306","1469222","2",3,"1",2015-11-12,"Afternoon",2,1,0,1942,1,1
"307","1469222","2",3,"1",2015-11-12,"Morning",1,1,0,899,1,1
"308","1469222","2",3,"1",2015-11-18,"Afternoon",13,0,0,NA,1,0
"309","1469222","2",3,"1",2015-11-14,"Afternoon",5,1,0,1130,1,1
"310","1469222","2",3,"1",2015-11-14,"Morning",4,0,0,NA,1,1
"311","1469222","2",3,"1",2015-11-21,"Afternoon",19,0,0,NA,1,0
"312","1469222","2",3,"1",2015-11-20,"Morning",16,1,0,3416,1,0
"313","1469222","2",3,"1",2015-11-19,"Morning",14,0,0,NA,1,0
"314","1469222","2",3,"1",2015-11-16,"Morning",8,1,0,109,1,0
"315","1469222","2",3,"1",2015-11-17,"Afternoon",11,1,0,1089,1,0
"316","1469222","2",3,"1",2015-11-17,"Morning",10,0,0,NA,1,0
"317","1469222","2",3,"1",2015-11-18,"Morning",12,0,1,NA,1,0
"318","1469223","1",11,"1",2015-09-11,"Morning",7,1,1,828,1,0
"319","1469223","1",11,"1",2015-09-18,"Afternoon",16,0,0,NA,1,0
"320","1469223","1",11,"1",2015-09-16,"Morning",12,1,0,953,1,0
"321","1469223","1",11,"1",2015-09-09,"Morning",3,0,0,NA,1,0
"322","1469223","1",11,"1",2015-09-14,"Morning",9,1,0,869,1,0
"323","1469223","1",11,"1",2015-09-10,"Afternoon",6,0,0,NA,1,0
"324","1469223","1",11,"1",2015-09-10,"Morning",5,0,0,NA,1,0
"325","1469223","1",11,"1",2015-09-11,"Afternoon",8,0,0,NA,1,0
"326","1469223","1",11,"1",2015-09-07,"Morning",1,0,0,NA,1,0
"327","1469223","1",11,"1",2015-09-18,"Morning",15,1,0,1782,1,0
"328","1469223","1",11,"1",2015-09-15,"Afternoon",11,1,1,3146,1,0
"329","1469223","1",11,"1",2015-09-16,"Afternoon",13,1,0,3178,1,0
"330","1469223","1",11,"1",2015-09-08,"Morning",2,0,0,NA,1,0
"331","1469223","1",11,"1",2015-09-17,"Morning",14,0,0,NA,1,0
"332","1469223","1",11,"1",2015-09-15,"Morning",10,1,0,342,1,0
"333","1469223","1",11,"1",2015-09-09,"Afternoon",4,1,0,665,1,0
"334","1469229","1",3,"1",2015-09-07,"Morning",1,1,0,794,1,1
"335","1469229","1",3,"1",2015-09-08,"Afternoon",3,0,0,NA,1,1
"336","1469229","1",3,"1",2015-09-08,"Morning",2,0,0,NA,1,1
"337","1469229","1",3,"1",2015-09-09,"Morning",4,0,0,NA,1,1
"338","1469229","1",3,"1",2015-09-10,"Afternoon",6,1,1,864,1,1
"339","1469229","1",3,"1",2015-09-10,"Morning",5,0,0,NA,1,1
"340","1469229","1",3,"1",2015-09-11,"Afternoon",8,1,0,569,1,1
"341","1469229","1",3,"1",2015-09-11,"Morning",7,0,0,NA,1,1
"342","1469229","1",3,"1",2015-09-14,"Afternoon",10,1,1,849,1,1
"343","1469229","1",3,"1",2015-09-14,"Morning",9,1,0,250,1,1
"344","1469229","1",3,"1",2015-09-15,"Afternoon",12,1,0,791,1,1
"345","1469229","1",3,"1",2015-09-15,"Morning",11,1,1,676,1,1
"346","1469229","1",3,"1",2015-09-16,"Morning",13,1,0,522,1,1
"347","1469229","1",3,"1",2015-09-17,"Afternoon",15,1,0,438,0,1
"348","1469229","1",3,"1",2015-09-17,"Morning",14,1,0,231,0,1
"349","1469229","1",3,"1",2015-09-18,"Afternoon",17,1,0,944,0,1
"350","1469229","1",3,"1",2015-09-18,"Morning",16,1,0,478,0,1
"351","1469703","1",5,"1",2015-10-26,"Morning",10,1,0,309,1,1
